node1,node2,CN,JC,AA,RA,PA
103451,64906,0.00017140898183064793,0.005827905382242029,0.0,0.0,0.002056907781967775
3604,412404,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.002056907781967775
46754,224959,0.0032567706547823104,0.005827905382242029,0.0,0.0,0.00994172094617758
4830,13603,0.0032567706547823104,0.005827905382242029,0.0006856359273225917,0.00034281796366129587,0.007713404182379157
76112,14584,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.026054165238258483
511,56303,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.00034281796366129587
14677,61527,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.01816935207404868
8385,356234,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.06753513884127528
50619,27800,0.0032567706547823104,0.005827905382242029,0.00034281796366129587,0.0,0.016112444292080905
34333,155414,0.0032567706547823104,0.00497086047308879,0.0,0.0,0.05776482687692835
276475,14602,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.007370586218717861
43937,56771,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.047480287967089474
3998,80101,0.0,0.0061707233459033254,0.0,0.0,0.0
4528,7124,0.0032567706547823104,0.005827905382242029,0.0,0.0,0.010970174837161468
370,251706,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.01491258141926637
221430,60516,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.11364415495371957
77811,30631,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.43709290366815223
113099,253195,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.1734658896126157
4665,323578,0.00017140898183064793,0.005827905382242029,0.0,0.0,0.002056907781967775
3604,192349,0.0,0.0061707233459033254,0.0,0.0,0.0006856359273225917
49154,21109,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.1734658896126157
9914,20385,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.002056907781967775
42916,174504,0.0032567706547823104,0.00497086047308879,0.0,0.0,0.05776482687692835
35376,54009,0.0032567706547823104,0.0061707233459033254,0.0006856359273225917,0.00034281796366129587,0.0006856359273225917
166185,26152,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.32104902296880355
76846,13618,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.047480287967089474
13099,14454,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.0032567706547823104
242760,223333,0.0032567706547823104,0.0034281796366129585,0.0,0.0,0.11364415495371957
179509,123248,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.43709290366815223
131883,2177,0.0032567706547823104,0.0061707233459033254,0.0006856359273225917,0.00034281796366129587,0.002056907781967775
74021,16406,0.00017140898183064793,0.002228316763798423,0.0,0.0,0.0368529310935893
1988,17647,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.0015426808364758314
349,108349,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.002056907781967775
114955,51524,0.0032567706547823104,0.0034281796366129585,0.0,0.0,0.11364415495371957
1988,257993,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.00034281796366129587
2009,96822,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.43709290366815223
213,11671,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.0023997257456290708
11135,17866,0.0032567706547823104,0.005827905382242029,0.0,0.0,0.01748371614672609
3998,46117,0.0,0.0061707233459033254,0.0,0.0,0.0
83921,83970,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.32104902296880355
3972,110903,0.0,0.005827905382242029,0.0,0.0,0.00034281796366129587
1988,103537,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.00034281796366129587
72455,11548,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.32104902296880355
3998,46450,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.00034281796366129587
11991,17193,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.0006856359273225917
7134,390830,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.1734658896126157
81405,18792,0.0032567706547823104,0.005827905382242029,0.0006856359273225917,0.00034281796366129587,0.008570449091532397
9910,92153,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.05776482687692835
349,7020,0.0032567706547823104,0.0061707233459033254,0.0013712718546451835,0.0010284538909838875,0.00034281796366129587
68740,26681,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.028282482002056908
65709,331454,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.09358930407953377
144204,28137,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.047480287967089474
18319,28964,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.047480287967089474
157724,30231,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.010970174837161468
13808,26158,0.0,0.0061707233459033254,0.0,0.0,0.0
2670,58281,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.026054165238258483
13808,64808,0.00017140898183064793,0.0061707233459033254,0.0,0.00034281796366129587,0.00034281796366129587
5744,13673,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.32104902296880355
548,122175,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.06753513884127528
99030,2417,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.00034281796366129587
138461,76003,0.0032567706547823104,0.002228316763798423,0.0,0.0,0.1734658896126157
229447,3998,0.0032567706547823104,0.0061707233459033254,0.0013712718546451835,0.0010284538909838875,0.0
1961,101971,0.0032567706547823104,0.0034281796366129585,0.0,0.0,0.11364415495371957
189146,26139,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.00908467603702434
33461,92949,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.11364415495371957
7100,56638,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.05776482687692835
2042,352985,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.1734658896126157
6659,343255,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.05776482687692835
1988,12638,0.0032567706547823104,0.0061707233459033254,0.0013712718546451835,0.0010284538909838875,0.00034281796366129587
98358,153030,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.1734658896126157
360825,288958,0.0032567706547823104,0.0034281796366129585,0.0,0.0,0.11364415495371957
54376,120684,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.0368529310935893
10816,179261,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.22917380870757628
76620,52387,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.43709290366815223
519,35235,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.0017140898183064792
396769,3998,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.00034281796366129587
105407,88695,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.022625985601645526
1988,265554,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.00034281796366129587
59945,31671,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.030853616729516628
177829,30231,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.015426808364758314
272246,52087,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.017826534110387385
110142,88228,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.05776482687692835
11792,46680,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.002056907781967775
37532,185357,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.002056907781967775
368402,14070,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.009598902982516283
164658,3998,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.00034281796366129587
511,64892,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.002056907781967775
3998,15894,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.00034281796366129587
3998,302964,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.00034281796366129587
37532,64484,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.002056907781967775
57525,26352,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.008741858073363045
2417,88695,0.0032567706547823104,0.0061707233459033254,0.0,0.0,0.00034281796366129587
103451,11876,0.0032567706547823104,0.0061707233459033254,0.0006856359273225917,0.00034281796366129587,0.002056907781967775
213,137042,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.0023997257456290708
44086,184606,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.014226945491943779
77496,12937,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.007199177236887213
322,82800,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.014226945491943779
52238,27484,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.028282482002056908
69032,122033,0.0032567706547823104,0.005313678436750085,0.0,0.0,0.04045251971203291
13660,93246,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.22917380870757628
170223,6793,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.09358930407953377
2014,206361,0.0032567706547823104,0.0061707233459033254,0.0,0.0,0.002056907781967775
1988,81405,0.00017140898183064793,0.0061707233459033254,0.0,0.0,0.0
13620,192857,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.047480287967089474
75448,86825,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.43709290366815223
8785,9021,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.005656496400411382
213,11003,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.0023997257456290708
83382,55519,0.0032567706547823104,0.005485087418580734,0.0,0.0,0.026054165238258483
37320,20111,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.1734658896126157
249365,127878,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.43709290366815223
4375,237917,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.047480287967089474
2417,225563,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.00034281796366129587
2045,44469,0.0032567706547823104,0.002228316763798423,0.0,0.0,0.1734658896126157
29280,29325,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.43709290366815223
79036,14577,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.002056907781967775
735,805,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.09358930407953377
50052,32226,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.047480287967089474
13222,129341,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.22917380870757628
489,174859,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.00497086047308879
1858,260304,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.016112444292080905
578,2014,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.002056907781967775
3998,400696,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.00034281796366129587
86,358538,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.05776482687692835
19604,228749,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.009598902982516283
84136,84138,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.43709290366815223
34324,114649,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.08176208433321906
328598,3998,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.00034281796366129587
13808,29428,0.0032567706547823104,0.0061707233459033254,0.0,0.0,0.00034281796366129587
80003,80016,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.32104902296880355
2156,14241,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.010284538909838875
16527,20920,0.0,0.005827905382242029,0.0,0.0,0.00034281796366129587
1276,15493,0.00017140898183064793,0.0061707233459033254,0.00034281796366129587,0.0017140898183064792,0.00034281796366129587
5897,72913,0.0032567706547823104,0.002228316763798423,0.0,0.0,0.1734658896126157
2177,316459,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.002056907781967775
100162,13603,0.0032567706547823104,0.005827905382242029,0.0006856359273225917,0.00034281796366129587,0.022625985601645526
7932,346369,0.0032567706547823104,0.0034281796366129585,0.0,0.0,0.11364415495371957
14602,90591,0.0032567706547823104,0.0061707233459033254,0.0,0.0,0.007370586218717861
1876,14793,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.43709290366815223
1988,5137,0.0,0.0061707233459033254,0.0,0.0,0.0
13621,87086,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.05776482687692835
33668,29555,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.11364415495371957
36982,19862,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.01902639698320192
443349,23318,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.010284538909838875
142495,14890,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.11364415495371957
3998,7480,0.0032567706547823104,0.0061707233459033254,0.0018854988001371271,0.0018854988001371271,0.00034281796366129587
13808,17136,0.00017140898183064793,0.0061707233459033254,0.0,0.0,0.00034281796366129587
12662,56057,0.0032567706547823104,0.0042852245457661985,0.0,0.0,0.08176208433321906
77059,54200,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.01748371614672609
2417,40886,0.0032567706547823104,0.0061707233459033254,0.0018854988001371271,0.0018854988001371271,0.00034281796366129587
2417,148719,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.00034281796366129587
197552,1286,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.026054165238258483
14075,63259,0.0032567706547823104,0.0061707233459033254,0.0,0.0,0.0030853616729516627
9121,9140,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.1734658896126157
68149,8756,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.030853616729516628
8073,93502,0.0032567706547823104,0.005827905382242029,0.0,0.0,0.007199177236887213
265554,5160,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.011998628728145356
2417,107895,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.0010284538909838875
204348,49089,0.0032567706547823104,0.005656496400411382,0.0,0.0,0.028282482002056908
105558,123737,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.11364415495371957
4665,5155,0.0,0.005827905382242029,0.0,0.0,0.00034281796366129587
16516,88515,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.11364415495371957
2127,7417,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.1734658896126157
40163,76454,0.0032567706547823104,0.002228316763798423,0.0,0.0,0.1734658896126157
35376,285374,0.0032567706547823104,0.0061707233459033254,0.0,0.0,0.002056907781967775
144100,216271,0.0032567706547823104,0.002228316763798423,0.0,0.0,0.1734658896126157
1988,46117,0.0032567706547823104,0.0061707233459033254,0.0005142269454919438,0.00017140898183064793,0.0
100583,9278,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.03393897840246829
2641,44328,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.1734658896126157
5281,7279,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.007199177236887213
39874,456105,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.016112444292080905
14890,63638,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.11364415495371957
234172,158100,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.43709290366815223
333257,38362,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.1734658896126157
8322,10530,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.1734658896126157
33485,22630,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.08176208433321906
489,190936,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.014226945491943779
5155,352288,0.0032567706547823104,0.005827905382242029,0.0008570449091532396,0.0005142269454919438,0.0034281796366129585
132820,3972,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.008570449091532397
205,293547,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.0029139526911210146
175503,161502,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.32104902296880355
38034,42343,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.32104902296880355
76605,29870,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.32104902296880355
4528,76454,0.0032567706547823104,0.00497086047308879,0.0,0.0,0.05776482687692835
8389,13482,0.0032567706547823104,0.0042852245457661985,0.0018854988001371271,0.0018854988001371271,0.08176208433321906
11757,11830,0.0032567706547823104,0.0042852245457661985,0.0006856359273225917,0.00034281796366129587,0.08176208433321906
1276,35588,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.0034281796366129585
1276,15521,0.0,0.0061707233459033254,0.0,0.0010284538909838875,0.00034281796366129587
34570,4299,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.11364415495371957
65731,28964,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.32104902296880355
103577,32352,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.1734658896126157
416017,416019,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.43709290366815223
80944,48623,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.1734658896126157
327,76901,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.010970174837161468
106815,16783,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.007199177236887213
2342,267501,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.014226945491943779
222,315594,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.05776482687692835
7592,310517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.05776482687692835
1988,142540,0.0032567706547823104,0.0061707233459033254,0.0013712718546451835,0.0010284538909838875,0.00034281796366129587
5335,178840,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.0037709976002742542
74545,125956,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.43709290366815223
3998,208312,0.0032567706547823104,0.0061707233459033254,0.0,0.0,0.00034281796366129587
6708,16188,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.008399040109701748
99544,1276,0.0032567706547823104,0.0061707233459033254,0.0006856359273225917,0.00034281796366129587,0.00034281796366129587
2177,245578,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.004456633527596846
1988,344468,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.00034281796366129587
36982,62883,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.030853616729516628
23430,62446,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.11364415495371957
1988,111031,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.00034281796366129587
1101,71178,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.08176208433321906
69787,77887,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.32104902296880355
15285,20385,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.0042852245457661985
3994,13798,0.0,0.005827905382242029,0.0,0.0,0.00034281796366129587
2417,190339,0.00017140898183064793,0.0061707233459033254,0.0,0.0,0.00034281796366129587
2162,8209,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.008741858073363045
6940,209526,0.0032567706547823104,0.0061707233459033254,0.0,0.0,0.00034281796366129587
296637,195232,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.08176208433321906
7932,309547,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.026054165238258483
1416,9932,0.00017140898183064793,0.0013712718546451835,0.0,0.0,0.047480287967089474
6072,42172,0.0032567706547823104,0.0061707233459033254,0.0,0.0,0.002056907781967775
1988,47984,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.0015426808364758314
23940,26158,0.0,0.005827905382242029,0.0,0.0,0.0006856359273225917
207711,12473,0.0032567706547823104,0.005656496400411382,0.00034281796366129587,0.0,0.016112444292080905
3571,75235,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.01971203291052451
2687,184606,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.011998628728145356
7998,42947,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.06753513884127528
334052,10159,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.22917380870757628
14577,188089,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.0042852245457661985
136400,10159,0.0032567706547823104,0.0034281796366129585,0.0,0.0,0.11364415495371957
37437,23387,0.0032567706547823104,0.0034281796366129585,0.0,0.0,0.11364415495371957
3998,49851,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.00034281796366129587
60512,456105,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.022625985601645526
3020,70012,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.43709290366815223
519,94952,0.0032567706547823104,0.0061707233459033254,0.0,0.0,0.00034281796366129587
6584,150781,0.0032567706547823104,0.0034281796366129585,0.0,0.0,0.11364415495371957
6940,90610,0.0032567706547823104,0.0061707233459033254,0.0006856359273225917,0.00034281796366129587,0.0017140898183064792
275124,95871,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.11364415495371957
4665,103451,0.0,0.005656496400411382,0.0,0.0,0.00034281796366129587
14075,26200,0.0032567706547823104,0.0061707233459033254,0.0013712718546451835,0.0013712718546451835,0.002056907781967775
16527,86903,0.00017140898183064793,0.0061707233459033254,0.0,0.00034281796366129587,0.0006856359273225917
7592,192897,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.0368529310935893
2670,9605,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.01148440178265341
91,80006,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.11364415495371957
3024,6707,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.01148440178265341
6940,72854,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.002056907781967775
43926,61500,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.5030853616729517,0.11364415495371957
